STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/25/1957,0,0,0,,48,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/26/1957,0.57,0,0,,60,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/27/1957,0.22,0,0,,33,12
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2/28/1957,0,0,0,,26,5
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/1/1957,0.07,1,0,,32,19
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/2/1957,0.01,0.1,1,,36,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/3/1957,0,0,0,,27,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/4/1957,0,0,0,,23,14
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/5/1957,0,0,0,,29,5
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/6/1957,0,0,0,,33,10
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/7/1957,0,0,0,,41,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/8/1957,0.13,0.2,0,,42,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/9/1957,0.61,7.2,4,,33,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/10/1957,0,0,7,,31,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/11/1957,0,0,5,,28,5
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/12/1957,0.08,0,3,,45,15
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/13/1957,0,0,2,,52,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/14/1957,0,0,0,,56,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/15/1957,0.04,0,0,,57,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/16/1957,0,0,0,,52,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/17/1957,0,0,0,,38,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/18/1957,0.01,0.1,0,,33,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/19/1957,0,0,0,,41,18
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/20/1957,0,0,0,,43,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/21/1957,0,0,0,,44,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/22/1957,0,0,0,,52,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/23/1957,0,0,0,,46,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/24/1957,0,0,0,,38,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/25/1957,0,0,0,,40,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/26/1957,0,0,0,,46,26
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/27/1957,0,0,0,,46,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/28/1957,0,0,0,,43,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/29/1957,0,0,0,,47,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/30/1957,0,0,0,,38,21
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",3/31/1957,0,0,0,,45,16
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/1/1957,0.04,0,0,,53,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/2/1957,0.21,0,0,,49,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/3/1957,0,0,0,,35,20
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/4/1957,0,0,0,,37,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/5/1957,0.46,0.8,1,,40,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/6/1957,0.55,0,0,,49,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/7/1957,0,0,0,,40,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/8/1957,0,0,0,,41,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/9/1957,0,0.2,0,,38,24
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/10/1957,0,0,0,,47,22
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/11/1957,0,0,0,,47,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/12/1957,0.06,0,0,,42,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/13/1957,0,0,0,,41,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/14/1957,0,0,0,,38,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/15/1957,0,0,0,,47,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/16/1957,0,0,0,,58,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/17/1957,0.09,0,0,,56,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/18/1957,0,0,0,,61,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/19/1957,0,0,0,,70,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/20/1957,0.04,0,0,,76,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/21/1957,0.39,0,0,,73,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/22/1957,0,0,0,,68,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/23/1957,0,0,0,,76,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/24/1957,0,0,0,,72,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/25/1957,0,0,0,,63,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/26/1957,0.05,0,0,,78,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/27/1957,0,0,0,,79,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/28/1957,0,0,0,,68,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/29/1957,0.22,0,0,,68,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",4/30/1957,0,0,0,,56,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/1/1957,0,0,0,,59,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/2/1957,0,0,0,,50,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/3/1957,0,0,0,,41,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/4/1957,0,0,0,,58,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/5/1957,0,0,0,,61,27
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/6/1957,0,0,0,,67,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/7/1957,0,0,0,,79,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/8/1957,0,0,0,,80,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/9/1957,0,0,0,,83,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/10/1957,0.66,0,0,,60,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/11/1957,0,0,0,,67,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/12/1957,0.03,0,0,,65,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/13/1957,0.37,0,0,,64,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/14/1957,0.31,0,0,,64,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/15/1957,0.59,0,0,,61,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/16/1957,0,0,0,,47,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/17/1957,0,0,0,,56,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/18/1957,0,0,0,,58,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/19/1957,0.04,0,0,,58,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/20/1957,0.9,0,0,,45,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/21/1957,0,0,0,,66,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/22/1957,0.03,0,0,,69,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/23/1957,0,0,0,,74,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/24/1957,0,0,0,,69,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/25/1957,0,0,0,,78,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/26/1957,0,0,0,,72,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/27/1957,0,0,0,,78,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/28/1957,0,0,0,,57,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/29/1957,0,0,0,,70,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/30/1957,0,0,0,,75,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",5/31/1957,0.02,0,0,,79,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/1/1957,0,0,0,,82,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/2/1957,0.63,0,0,,69,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/3/1957,0,0,0,,66,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/4/1957,0,0,0,,75,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/5/1957,0,0,0,,68,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/6/1957,0.75,0,0,,63,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/7/1957,0.03,0,0,,58,44
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/8/1957,0,0,0,,65,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/9/1957,0,0,0,,75,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/10/1957,0,0,0,,78,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/11/1957,0,0,0,,86,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/12/1957,0.22,0,0,,78,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/13/1957,0,0,0,,82,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/14/1957,0.14,0,0,,81,70
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/15/1957,0,0,0,,91,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/16/1957,0,0,0,,90,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/17/1957,0,0,0,,89,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/18/1957,0.21,0,0,,93,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/19/1957,0.43,0,0,,82,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/20/1957,0,0,0,,73,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/21/1957,0,0,0,,82,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/22/1957,0,0,0,,89,69
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/23/1957,1.03,0,0,,88,69
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/24/1957,0,0,0,,84,69
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/25/1957,2.27,0,0,,80,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/26/1957,0,0,0,,82,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/27/1957,0.71,0,0,,85,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/28/1957,0,0,0,,86,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/29/1957,0.45,0,0,,78,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",6/30/1957,0.48,0,0,,69,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/1/1957,0,0,0,,66,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/2/1957,0,0,0,,71,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/3/1957,0.82,0,0,,75,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/4/1957,0.04,0,0,,84,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/5/1957,0.63,0,0,,81,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/6/1957,0,0,0,,76,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/7/1957,0,0,0,,82,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/8/1957,0,0,0,,85,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/9/1957,0,0,0,,83,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/10/1957,0,0,0,,66,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/11/1957,0.13,0,0,,70,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/12/1957,0,0,0,,78,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/13/1957,0,0,0,,83,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/14/1957,0.36,0,0,,82,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/15/1957,0,0,0,,67,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/16/1957,0,0,0,,75,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/17/1957,0,0,0,,82,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/18/1957,0,0,0,,86,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/19/1957,0,0,0,,88,57
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/20/1957,0,0,0,,88,65
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/21/1957,0.48,0,0,,76,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/22/1957,1.85,0,0,,74,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/23/1957,0,0,0,,71,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/24/1957,0,0,0,,75,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/25/1957,0,0,0,,75,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/26/1957,0,0,0,,84,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/27/1957,0.33,0,0,,84,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/28/1957,0.09,0,0,,78,64
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/29/1957,0.51,0,0,,77,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/30/1957,0.1,0,0,,82,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",7/31/1957,0,0,0,,85,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/1/1957,0,0,0,,78,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/2/1957,0,0,0,,82,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/3/1957,0,0,0,,87,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/4/1957,0,0,0,,75,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/5/1957,0,0,0,,68,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/6/1957,0,0,0,,70,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/7/1957,0,0,0,,74,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/8/1957,0,0,0,,85,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/9/1957,0,0,0,,83,67
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/10/1957,0.17,0,0,,79,59
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/11/1957,0.05,0,0,,81,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/12/1957,0,0,0,,65,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/13/1957,0,0,0,,68,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/14/1957,0,0,0,,76,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/15/1957,0.05,0,0,,75,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/16/1957,0,0,0,,72,55
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/17/1957,0,0,0,,72,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/18/1957,0,0,0,,78,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/19/1957,0,0,0,,81,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/20/1957,0,0,0,,79,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/21/1957,0,0,0,,68,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/22/1957,0,0,0,,73,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/23/1957,0,0,0,,80,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/24/1957,0,0,0,,82,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/25/1957,0,0,0,,83,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/26/1957,0.45,0,0,,73,63
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/27/1957,0,0,0,,69,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/28/1957,0,0,0,,65,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/29/1957,0,0,0,,69,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/30/1957,0,0,0,,74,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",8/31/1957,0,0,0,,77,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/1/1957,0,0,0,,79,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/2/1957,0.06,0,0,,74,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/3/1957,0.36,0,0,,85,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/4/1957,0.55,0,0,,85,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/5/1957,0,0,0,,64,56
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/6/1957,0,0,0,,71,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/7/1957,0,0,0,,72,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/8/1957,0,0,0,,63,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/9/1957,0,0,0,,67,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/10/1957,0.01,0,0,,71,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/11/1957,0.01,0,0,,77,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/12/1957,0,0,0,,80,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/13/1957,0,0,0,,79,61
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/14/1957,0,0,0,,77,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/15/1957,0,0,0,,73,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/16/1957,0.57,0,0,,76,62
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/17/1957,0,0,0,,71,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/18/1957,0,0,0,,74,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/19/1957,0,0,0,,76,48
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/20/1957,0.27,0,0,,69,60
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/21/1957,0.06,0,0,,80,66
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/22/1957,0.9,0,0,,85,58
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/23/1957,0.46,0,0,,66,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/24/1957,0,0,0,,61,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/25/1957,0,0,0,,68,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/26/1957,0.02,0,0,,59,41
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/27/1957,0,0,0,,47,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/28/1957,0,0,0,,60,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/29/1957,0,0,0,,67,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",9/30/1957,0,0,0,,72,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/1/1957,0,0,0,,68,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/2/1957,0,0,0,,56,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/3/1957,0,0,0,,52,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/4/1957,0,0,0,,56,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/5/1957,0,0,0,,62,36
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/6/1957,0,0,0,,68,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/7/1957,0.01,0,0,,66,51
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/8/1957,0,0,0,,66,54
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/9/1957,0,0,0,,74,46
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/10/1957,0,0,0,,62,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/11/1957,0,0,0,,49,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/12/1957,0,0,0,,53,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/13/1957,0,0,0,,56,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/14/1957,0,0,0,,60,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/15/1957,0,0,0,,69,43
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/16/1957,0,0,0,,72,38
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/17/1957,0.03,0,0,,68,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/18/1957,0.73,0,0,,60,53
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/19/1957,0.32,0,0,,53,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/20/1957,0.06,0,0,,48,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/21/1957,0,0,0,,48,25
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/22/1957,0,0,0,,60,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/23/1957,0.07,0,0,,59,52
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/24/1957,0.27,0,0,,62,50
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/25/1957,0,0,0,,50,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/26/1957,0,0,0,,34,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/27/1957,0,0,0,,35,30
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/28/1957,0.05,0,0,,46,28
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/29/1957,0,0,0,,45,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/30/1957,0,0,0,,57,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",10/31/1957,0.01,0,0,,62,40
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/1/1957,0.01,0,0,,51,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/2/1957,0.29,0,0,,50,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/3/1957,0.48,0,0,,48,42
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/4/1957,0.17,0,0,,44,39
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/5/1957,0,0,0,,45,37
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/6/1957,0,0,0,,45,35
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/7/1957,0,0,0,,53,33
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/8/1957,0.28,0,0,,58,32
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/9/1957,0,0,0,,57,34
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/10/1957,0,0,0,,35,23
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/11/1957,0,0,0,,35,17
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/12/1957,0,0,0,,49,31
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/13/1957,0,0,0,,54,29
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/14/1957,0.06,0,0,,58,45
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/15/1957,0.16,0,0,,59,49
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",11/16/1957,0.24,0,0,,54,41
