album,track_name,line,lyric,element,element_artist
Taylor Swift,Should've Said No,11,Get back to me (Get back to me),Chorus,Taylor Swift
Taylor Swift,Should've Said No,12,"And I should've been there, in the back of your mind",Chorus,Taylor Swift
Taylor Swift,Should've Said No,13,"I shouldn't be asking myself, ""Why?""",Chorus,Taylor Swift
Taylor Swift,Should've Said No,14,You shouldn't be begging for forgiveness at my feet,Chorus,Taylor Swift
Taylor Swift,Should've Said No,15,"You should've said no, baby, and you might still have me",Chorus,Taylor Swift
Taylor Swift,Should've Said No,16,You can see that I've been crying,Verse 2,Taylor Swift
Taylor Swift,Should've Said No,17,"Baby, you know all the right things to say",Verse 2,Taylor Swift
Taylor Swift,Should've Said No,18,But do you honestly expect me to believe,Verse 2,Taylor Swift
Taylor Swift,Should've Said No,19,We could ever be the same?,Verse 2,Taylor Swift
Taylor Swift,Should've Said No,20,"You say that the past is the past, you need one chance",Pre-Chorus,Taylor Swift
Taylor Swift,Should've Said No,21,"It was a moment of weakness and you said, ""Yes""",Pre-Chorus,Taylor Swift
Taylor Swift,Should've Said No,22,"You should've said, ""No""",Chorus,Taylor Swift
Taylor Swift,Should've Said No,23,You should've gone home,Chorus,Taylor Swift
Taylor Swift,Should've Said No,24,You should've thought twice 'fore you let it all go,Chorus,Taylor Swift
Taylor Swift,Should've Said No,25,"You should've known that word, 'bout what you did with her'd",Chorus,Taylor Swift
Taylor Swift,Should've Said No,26,Get back to me (Get back to me),Chorus,Taylor Swift
Taylor Swift,Should've Said No,27,"And I should've been there, in the back of your mind",Chorus,Taylor Swift
Taylor Swift,Should've Said No,28,"I shouldn't be asking myself, ""Why?""",Chorus,Taylor Swift
Taylor Swift,Should've Said No,29,You shouldn't be begging for forgiveness at my feet,Chorus,Taylor Swift
Taylor Swift,Should've Said No,30,"You should've said no, baby, and you might still have me",Chorus,Taylor Swift
Taylor Swift,Should've Said No,31,I can't resist,Bridge,Taylor Swift
Taylor Swift,Should've Said No,32,Before you go tell me this,Bridge,Taylor Swift
Taylor Swift,Should've Said No,33,Was it worth it?,Bridge,Taylor Swift
Taylor Swift,Should've Said No,34,Was she worth this?,Bridge,Taylor Swift
Taylor Swift,Should've Said No,35,"No no, no, no, no, no",Bridge,Taylor Swift
Taylor Swift,Should've Said No,36,"You should've said, ""No""",Chorus,Taylor Swift
Taylor Swift,Should've Said No,37,You should've gone home,Chorus,Taylor Swift
Taylor Swift,Should've Said No,38,You should've thought twice 'fore you let it all go,Chorus,Taylor Swift
Taylor Swift,Should've Said No,39,"You should've known that word, 'bout what you did with her'd",Chorus,Taylor Swift
Taylor Swift,Should've Said No,40,Get back to me (Get back to me),Chorus,Taylor Swift
Taylor Swift,Should've Said No,41,"And I should've been there, in the back of your mind",Chorus,Taylor Swift
Taylor Swift,Should've Said No,42,"I shouldn't be asking myself, ""Why?""",Chorus,Taylor Swift
Taylor Swift,Should've Said No,43,You shouldn't be begging for forgiveness at my feet,Chorus,Taylor Swift
Taylor Swift,Should've Said No,44,"You should've said no, baby, and you might still have me",Chorus,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),1,"She said, I was seven and you were nine",Verse 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),2,I looked at you like the stars that shined,Verse 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),3,"In the sky, the pretty lights",Verse 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),4,And our daddies used to joke about the two of us,Verse 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),5,Growing up and falling in love and our mamas smiled,Verse 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),6,"And rolled their eyes and said, ""Oh my, my, my""",Verse 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),7,Take me back to the house in the backyard tree,Chorus 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),8,"Said you'd beat me up, you were bigger than me",Chorus 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),9,"You never did, you never did",Chorus 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),10,Take me back when our world was one block wide,Chorus 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),11,I dared you to kiss me and ran when you tried,Chorus 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),12,"Just two kids, you and I",Chorus 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),13,"Oh my, my, my, my",Chorus 1,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),14,"Well, I was sixteen when suddenly",Verse 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),15,I wasn't that little girl you used to see,Verse 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),16,But your eyes still shined like pretty lights,Verse 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),17,And our daddies used to joke about the two of us,Verse 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),18,They never believed we'd really fall in love,Verse 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),19,And our mamas smiled and rolled their eyes,Verse 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),20,"And said, ""Oh my, my, my""",Verse 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),21,Take me back to the creek beds we turned up,Chorus 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),22,"Two A.M. riding in your truck, and all I need is you next to me",Chorus 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),23,Take me back to the time we had our very first fight,Chorus 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),24,The slamming of doors instead of kissing goodnight,Chorus 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),25,You stayed outside 'til the morning light,Chorus 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),26,"Oh my, my, my, my",Chorus 2,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),27,A few years had gone and come around,Verse 3,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),28,We were sitting at our favorite spot in town,Verse 3,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),29,"And you looked at me, got down on one knee",Verse 3,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),30,Take me back to the time when we walked down the aisle,Chorus 3,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),31,Our whole town came and our mamas cried,Chorus 3,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),32,"You said ""I do"" and I did too",Chorus 3,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),33,Take me home where we met so many years before,Chorus 3,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),34,We'll rock our babies on that very front porch,Chorus 3,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),35,"After all this time, you and I",Chorus 3,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),36,I'll be eighty-seven; you'll be eighty-nine,Outro,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),37,I'll still look at you like the stars that shine,Outro,Taylor Swift
Taylor Swift,Mary's Song (Oh My My My),38,"In the sky, oh my, my, my",Outro,Taylor Swift
Taylor Swift,Our Song,1,I was ridin' shotgun with my hair undone,Verse 1,Taylor Swift
Taylor Swift,Our Song,2,In the front seat of his car,Verse 1,Taylor Swift
Taylor Swift,Our Song,3,He's got a one-hand feel on the steering wheel,Verse 1,Taylor Swift
Taylor Swift,Our Song,4,The other on my heart,Verse 1,Taylor Swift
Taylor Swift,Our Song,5,"I look around, turn the radio down",Verse 1,Taylor Swift
Taylor Swift,Our Song,6,"He says, ""Baby, is something wrong?""",Verse 1,Taylor Swift
Taylor Swift,Our Song,7,"I say, ""Nothin', I was just thinkin'",Verse 1,Taylor Swift
Taylor Swift,Our Song,8,"How we don't have a song""",Verse 1,Taylor Swift
Taylor Swift,Our Song,9,And he says,Verse 1,Taylor Swift
Taylor Swift,Our Song,10,Our song is the slamming screen door,Chorus,Taylor Swift
Taylor Swift,Our Song,11,"Sneakin' out late, tapping on your window",Chorus,Taylor Swift
Taylor Swift,Our Song,12,When we're on the phone and you talk real slow,Chorus,Taylor Swift
Taylor Swift,Our Song,13,'Cause it's late and your mama don't know,Chorus,Taylor Swift
Taylor Swift,Our Song,14,Our song is the way you laugh,Chorus,Taylor Swift
Taylor Swift,Our Song,15,"The first date: ""Man, I didn't kiss her, and I should have""",Chorus,Taylor Swift
Taylor Swift,Our Song,16,And when I got home 'fore I said amen,Chorus,Taylor Swift
Taylor Swift,Our Song,17,Asking God if he could play it again,Chorus,Taylor Swift
Taylor Swift,Our Song,18,I was walking up the front porch steps,Verse 2,Taylor Swift
Taylor Swift,Our Song,19,After everything that day,Verse 2,Taylor Swift
Taylor Swift,Our Song,20,Had gone all wrong or been trampled on,Verse 2,Taylor Swift
Taylor Swift,Our Song,21,And lost and thrown away,Verse 2,Taylor Swift
Taylor Swift,Our Song,22,"Got to the hallway, well on my way",Verse 2,Taylor Swift
Taylor Swift,Our Song,23,To my lovin' bed,Verse 2,Taylor Swift
Taylor Swift,Our Song,24,I almost didn't notice all the roses,Verse 2,Taylor Swift
Taylor Swift,Our Song,25,And the note that said,Verse 2,Taylor Swift
Taylor Swift,Our Song,26,Our song is the slamming screen door,Chorus,Taylor Swift
Taylor Swift,Our Song,27,"Sneakin' out late, tapping on your window",Chorus,Taylor Swift
Taylor Swift,Our Song,28,When we're on the phone and you talk real slow,Chorus,Taylor Swift
Taylor Swift,Our Song,29,'Cause it's late and your mama don't know,Chorus,Taylor Swift
Taylor Swift,Our Song,30,Our song is the way you laugh,Chorus,Taylor Swift
Taylor Swift,Our Song,31,"The first date: ""Man, I didn't kiss her, and I should have""",Chorus,Taylor Swift
Taylor Swift,Our Song,32,And when I got home 'fore I said amen,Chorus,Taylor Swift
Taylor Swift,Our Song,33,Asking God if he could play it again,Chorus,Taylor Swift
Taylor Swift,Our Song,34,Da-da-da-da,Chorus,Taylor Swift
Taylor Swift,Our Song,35,"I've heard every album, listened to the radio",Bridge,Taylor Swift
Taylor Swift,Our Song,36,Waited for somethin' to come along,Bridge,Taylor Swift
Taylor Swift,Our Song,37,That was as good as our song,Bridge,Taylor Swift
Taylor Swift,Our Song,38,'Cause our song is the slamming screen door,Chorus,Taylor Swift
Taylor Swift,Our Song,39,"Sneakin' out late, tappin' on his window",Chorus,Taylor Swift
Taylor Swift,Our Song,40,When we're on the phone and he talks real slow,Chorus,Taylor Swift
Taylor Swift,Our Song,41,'Cause it's late and his mama don't know,Chorus,Taylor Swift
Taylor Swift,Our Song,42,Our song is the way he laughs,Chorus,Taylor Swift
Taylor Swift,Our Song,43,"The first date: ""Man, I didn't kiss him, and I should have""",Chorus,Taylor Swift
Taylor Swift,Our Song,44,And when I got home 'fore I said amen,Chorus,Taylor Swift
Taylor Swift,Our Song,45,Asking God if he could play it again,Chorus,Taylor Swift
Taylor Swift,Our Song,46,"Play it again, oh, yeah",Chorus,Taylor Swift
Taylor Swift,Our Song,47,"Oh, oh, yeah",Chorus,Taylor Swift
Taylor Swift,Our Song,48,I was ridin' shotgun with my hair undone,Outro,Taylor Swift
Taylor Swift,Our Song,49,In the front seat of his car,Outro,Taylor Swift
Taylor Swift,Our Song,50,I grabbed a pen and an old napkin,Outro,Taylor Swift
Taylor Swift,Our Song,51,And I wrote down our song,Outro,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,1,Friday night beneath the stars,Verse 1,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,2,In a field behind your yard,Verse 1,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,3,You and I are painting pictures in the sky,Verse 1,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,4,And sometimes we don't say a thing,Verse 1,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,5,Just listen to the crickets sing,Verse 1,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,6,Everything I need is right here by my side,Verse 1,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,7,And I know everything about you,Pre-Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,8,I don't wanna live without you,Pre-Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,9,I'm only up when you're not down,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,10,Don't wanna fly if you're still on the ground,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,11,It's like no matter what I do,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,12,"Well, you drive me crazy half the time",Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,13,"The other half, I'm only tryna",Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,14,Let you know that what I feel is true,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,15,And I'm only me when I'm with you,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,16,Just a small-town boy and girl,Verse 2,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,17,Living in a crazy world,Verse 2,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,18,Tryna figure out what is and isn't true,Verse 2,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,19,And I don't try to hide my tears,Verse 2,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,20,My secrets or my deepest fears,Verse 2,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,21,Through it all nobody gets me like you do,Verse 2,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,22,And you know everything about me,Pre-Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,23,You say that you can't live without me,Pre-Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,24,I'm only up when you're not down,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,25,Don't wanna fly if you're still on the ground,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,26,It's like no matter what I do,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,27,"Well, you drive me crazy half the time",Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,28,"The other half, I'm only tryna",Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,29,Let you know that what I feel is true,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,30,And I'm only me when I'm with you,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,31,When I'm with anybody else,Bridge,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,32,It's so hard to be myself,Bridge,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,33,And only you can tell,Bridge,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,34,That I'm only up when you're not down,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,35,Don't wanna fly if you're still on the ground,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,36,It's like no matter what I do,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,37,"Well, you drive me crazy half the time",Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,38,"The other half, I'm only tryna",Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,39,Let you know that what I feel is true,Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,40,"And I'm only me, who I wanna be",Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,41,"Well, I'm only me when I'm with you",Chorus,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,42,With you,Outro,Taylor Swift
Taylor Swift,I'm Only Me When I'm With You,43,"Uh-huh, yeah",Outro,Taylor Swift
Taylor Swift,Invisible,1,She can't see the way your eyes,Verse 1,Taylor Swift
Taylor Swift,Invisible,2,Light up when you smile,Verse 1,Taylor Swift
Taylor Swift,Invisible,3,She'll never notice how you stop and stare,Verse 1,Taylor Swift
Taylor Swift,Invisible,4,Whenever she walks by,Verse 1,Taylor Swift
Taylor Swift,Invisible,5,And you can't see me wanting you the way you want her,Pre-Chorus,Taylor Swift
Taylor Swift,Invisible,6,But you are everything to me,Pre-Chorus,Taylor Swift
Taylor Swift,Invisible,7,And I just wanna show you,Chorus,Taylor Swift
Taylor Swift,Invisible,8,She don't even know you,Chorus,Taylor Swift
Taylor Swift,Invisible,9,She's never gonna love you like I want to,Chorus,Taylor Swift
Taylor Swift,Invisible,10,And you just see right through me,Chorus,Taylor Swift
Taylor Swift,Invisible,11,But if you only knew me,Chorus,Taylor Swift
Taylor Swift,Invisible,12,We could be a beautiful,Chorus,Taylor Swift
Taylor Swift,Invisible,13,Miracle,Chorus,Taylor Swift
Taylor Swift,Invisible,14,Unbelievable,Chorus,Taylor Swift
