county_id,county_state,metro,ruc,economic,population,no_hs,high_school,some_college,bachelor,poverty,minor_poverty,home_income
1121,"Bossier Parish,LA",Yes,2,0,124559,0.107,0.295,0.342,0.256,0.144,0.202,56754
1122,"Caddo Parish,LA",Yes,2,0,249411,0.134,0.334,0.296,0.235,0.224,0.356,40467
1123,"Calcasieu Parish,LA",Yes,3,0,199000,0.135,0.338,0.308,0.219,0.149,0.211,50531
1124,"Caldwell Parish,LA",No,8,0,10019,0.236,0.432,0.19,0.142,0.208,0.301,40842
1125,"Cameron Parish,LA",Yes,3,0,6878,0.181,0.388,0.315,0.116,0.139,0.196,57299
1126,"Catahoula Parish,LA",No,9,0,9978,0.239,0.425,0.219,0.117,0.26,0.37,35812
1127,"Claiborne Parish,LA",No,6,2,16308,0.188,0.414,0.251,0.147,0.327,0.411,33659
1128,"Concordia Parish,LA",No,7,0,20155,0.229,0.414,0.229,0.128,0.272,0.387,35840
1129,"De Soto Parish,LA",Yes,2,2,27116,0.176,0.428,0.254,0.142,0.183,0.245,44457
1130,"East Baton Rouge Parish,LA",Yes,2,4,444067,0.097,0.273,0.283,0.347,0.167,0.238,52945
1131,"East Carroll Parish,LA",No,7,1,7303,0.315,0.388,0.212,0.085,0.457,0.615,27714
1132,"East Feliciana Parish,LA",Yes,2,4,19609,0.202,0.425,0.247,0.126,0.196,0.241,45174
1133,"Evangeline Parish,LA",No,6,0,33716,0.253,0.398,0.221,0.128,0.273,0.342,34113
1134,"Franklin Parish,LA",No,7,0,20395,0.237,0.429,0.214,0.119,0.273,0.417,34446
1135,"Grant Parish,LA",Yes,3,4,22329,0.183,0.435,0.298,0.084,0.2,0.244,43502
1136,"Iberia Parish,LA",Yes,2,2,72736,0.213,0.428,0.232,0.127,0.241,0.393,42909
1137,"Iberville Parish,LA",Yes,2,3,33022,0.21,0.404,0.241,0.145,0.238,0.327,47917
1138,"Jackson Parish,LA",No,6,0,15985,0.203,0.433,0.229,0.135,0.216,0.315,40828
1139,"Jefferson Parish,LA",Yes,1,0,434735,0.146,0.312,0.281,0.261,0.156,0.257,50871
1140,"Jefferson Davis Parish,LA",No,6,0,31479,0.189,0.417,0.235,0.159,0.177,0.238,44492
1141,"Lafayette Parish,LA",Yes,2,2,237158,0.125,0.302,0.252,0.321,0.153,0.204,57821
1142,"Lafourche Parish,LA",Yes,3,0,97908,0.227,0.402,0.206,0.166,0.166,0.228,52651
1143,"LaSalle Parish,LA",No,6,2,14925,0.228,0.418,0.232,0.122,0.195,0.242,45742
1144,"Lincoln Parish,LA",No,4,4,47238,0.116,0.273,0.246,0.365,0.258,0.299,36525
1145,"Livingston Parish,LA",Yes,2,0,136115,0.144,0.39,0.283,0.183,0.113,0.15,63088
1146,"Madison Parish,LA",No,7,0,11583,0.252,0.39,0.233,0.126,0.417,0.563,28452
1147,"Morehouse Parish,LA",No,6,0,26300,0.203,0.442,0.225,0.13,0.274,0.411,34023
1148,"Natchitoches Parish,LA",No,6,3,39063,0.135,0.35,0.337,0.178,0.328,0.334,36298
1149,"Orleans Parish,LA",Yes,1,4,381975,0.138,0.229,0.264,0.368,0.238,0.336,38855
1150,"Ouachita Parish,LA",Yes,3,0,155713,0.137,0.339,0.282,0.243,0.213,0.303,44371
1151,"Plaquemines Parish,LA",Yes,1,0,23305,0.171,0.345,0.288,0.196,0.155,0.203,58643
1152,"Pointe Coupee Parish,LA",Yes,2,0,22245,0.197,0.402,0.248,0.152,0.203,0.277,46603
1153,"Rapides Parish,LA",Yes,3,0,131502,0.147,0.375,0.272,0.205,0.194,0.252,48116
1154,"Red River Parish,LA",No,8,0,8705,0.206,0.4,0.255,0.139,0.231,0.333,36865
1155,"Richland Parish,LA",No,6,0,20518,0.205,0.406,0.254,0.135,0.262,0.369,35103
1156,"Sabine Parish,LA",No,6,0,24068,0.147,0.464,0.258,0.131,0.231,0.301,36423
1157,"St. Bernard Parish,LA",Yes,1,0,44070,0.176,0.373,0.328,0.123,0.201,0.298,43983
1158,"St. Charles Parish,LA",Yes,1,3,52721,0.105,0.348,0.305,0.242,0.128,0.217,67585
1159,"St. Helena Parish,LA",Yes,2,0,10513,0.243,0.4,0.218,0.139,0.196,0.353,38699
1160,"St. James Parish,LA",Yes,1,3,21510,0.147,0.429,0.28,0.143,0.168,0.25,53903
1161,"St. John the Baptist Parish,LA",Yes,1,3,43815,0.138,0.38,0.319,0.163,0.182,0.289,50830
1162,"St. Landry Parish,LA",No,4,0,83467,0.239,0.409,0.21,0.142,0.327,0.466,36624
1163,"St. Martin Parish,LA",Yes,2,5,53434,0.191,0.42,0.244,0.144,0.193,0.275,46229
1164,"St. Mary Parish,LA",No,4,2,52235,0.187,0.5,0.208,0.106,0.21,0.288,39764
1165,"St. Tammany Parish,LA",Yes,1,0,249057,0.098,0.263,0.304,0.335,0.118,0.17,67054
1166,"Tangipahoa Parish,LA",Yes,3,0,128940,0.167,0.378,0.261,0.194,0.179,0.243,47128
1167,"Tensas Parish,LA",No,9,1,4762,0.223,0.471,0.201,0.105,0.316,0.477,28962
1168,"Terrebonne Parish,LA",Yes,3,0,112472,0.215,0.386,0.241,0.158,0.173,0.226,51665
1169,"Union Parish,LA",Yes,3,3,22498,0.144,0.471,0.239,0.146,0.18,0.295,43584
1170,"Vermilion Parish,LA",Yes,2,2,59551,0.216,0.419,0.223,0.142,0.183,0.252,48263
1171,"Vernon Parish,LA",No,5,4,50996,0.128,0.374,0.329,0.168,0.175,0.236,47664
1172,"Washington Parish,LA",No,6,4,46573,0.227,0.428,0.228,0.117,0.246,0.367,36850
1173,"Webster Parish,LA",Yes,2,0,39893,0.168,0.416,0.266,0.151,0.26,0.345,35070
1174,"West Baton Rouge Parish,LA",Yes,2,0,25502,0.15,0.388,0.256,0.206,0.128,0.2,58205
1175,"West Carroll Parish,LA",No,9,1,11250,0.218,0.434,0.222,0.126,0.233,0.34,39332
1176,"West Feliciana Parish,LA",Yes,2,4,15429,0.18,0.357,0.242,0.222,0.244,0.193,60296
1177,"Winn Parish,LA",No,6,0,14632,0.187,0.438,0.231,0.144,0.228,0.287,40133
1178,"Androscoggin County,ME",Yes,3,0,107466,0.097,0.365,0.315,0.222,0.123,0.173,49935
1179,"Aroostook County,ME",No,7,0,68896,0.125,0.372,0.313,0.189,0.153,0.191,39450
1180,"Cumberland County,ME",Yes,2,5,289384,0.05,0.223,0.261,0.467,0.082,0.08,71586
1181,"Franklin County,ME",No,6,5,30113,0.074,0.372,0.301,0.254,0.145,0.204,49561
1182,"Hancock County,ME",No,6,5,54484,0.059,0.323,0.295,0.323,0.116,0.159,52148
1183,"Kennebec County,ME",No,4,4,121641,0.083,0.329,0.318,0.271,0.112,0.15,52154
1184,"Knox County,ME",No,7,5,39774,0.063,0.335,0.292,0.31,0.11,0.161,56678
1185,"Lincoln County,ME",No,8,5,34144,0.072,0.332,0.269,0.327,0.111,0.168,56211
1186,"Oxford County,ME",No,6,5,57487,0.089,0.433,0.288,0.19,0.167,0.263,44243
1187,"Penobscot County,ME",Yes,3,0,152309,0.084,0.336,0.309,0.271,0.147,0.171,47840
1188,"Piscataquis County,ME",No,8,3,16995,0.1,0.404,0.313,0.183,0.175,0.238,40066
1189,"Sagadahoc County,ME",Yes,2,3,35294,0.059,0.301,0.285,0.355,0.087,0.13,65969
1190,"Somerset County,ME",No,6,0,50928,0.121,0.402,0.312,0.165,0.161,0.211,43755
1191,"Waldo County,ME",No,6,5,39300,0.076,0.326,0.303,0.296,0.137,0.202,49482
1192,"Washington County,ME",No,7,0,31815,0.116,0.39,0.285,0.208,0.183,0.268,39522
1193,"York County,ME",Yes,2,4,201982,0.07,0.306,0.311,0.314,0.09,0.105,65984
1194,"Allegany County,MD",Yes,3,4,72479,0.1,0.419,0.298,0.183,0.167,0.213,43535
1195,"Anne Arundel County,MD",Yes,1,4,562319,0.079,0.238,0.274,0.409,0.07,0.096,97051
1196,"Baltimore County,MD",Yes,1,0,823839,0.089,0.262,0.263,0.386,0.099,0.13,75836
1197,"Calvert County,MD",Yes,1,5,90718,0.061,0.303,0.324,0.311,0.054,0.066,106270
1198,"Caroline County,MD",No,6,0,32907,0.161,0.407,0.264,0.169,0.132,0.199,56627
1199,"Carroll County,MD",Yes,1,0,167419,0.078,0.299,0.267,0.356,0.06,0.061,95956
1200,"Cecil County,MD",Yes,1,0,102200,0.11,0.377,0.285,0.228,0.083,0.128,72739
1201,"Charles County,MD",Yes,1,0,155801,0.069,0.314,0.328,0.289,0.066,0.093,92616
1202,"Dorchester County,MD",No,6,0,32312,0.131,0.394,0.267,0.208,0.154,0.27,48682
1203,"Frederick County,MD",Yes,1,0,245724,0.076,0.243,0.275,0.406,0.062,0.074,95196
1204,"Garrett County,MD",No,6,5,29491,0.107,0.438,0.254,0.201,0.122,0.184,49147
1205,"Harford County,MD",Yes,1,4,249967,0.072,0.266,0.304,0.358,0.07,0.097,87959
1206,"Howard County,MD",Yes,1,0,310436,0.045,0.14,0.202,0.614,0.052,0.062,116719
1207,"Kent County,MD",No,6,5,19704,0.12,0.286,0.252,0.342,0.129,0.192,55514
1208,"Montgomery County,MD",Yes,1,4,1027143,0.087,0.133,0.189,0.59,0.069,0.084,107758
1209,"Prince George's County,MD",Yes,1,4,899622,0.135,0.257,0.282,0.327,0.083,0.12,82445
1210,"Queen Anne's County,MD",Yes,1,5,49058,0.079,0.296,0.277,0.349,0.065,0.086,93751
1211,"St. Mary's County,MD",Yes,3,4,110499,0.102,0.3,0.284,0.315,0.08,0.106,89964
1212,"Somerset County,MD",Yes,2,4,25844,0.181,0.403,0.26,0.157,0.234,0.314,42098
1213,"Talbot County,MD",No,6,5,37325,0.094,0.256,0.264,0.386,0.092,0.146,64245
1214,"Washington County,MD",Yes,2,0,149326,0.131,0.364,0.291,0.214,0.111,0.165,62556
1215,"Wicomico County,MD",Yes,2,0,101529,0.119,0.325,0.288,0.268,0.146,0.201,54313
1216,"Worcester County,MD",Yes,2,5,51595,0.091,0.316,0.288,0.304,0.104,0.177,59266
1217,"Baltimore city,MD",Yes,1,4,616004,0.151,0.299,0.238,0.312,0.189,0.261,50501
1218,"Barnstable County,MA",Yes,3,5,214109,0.045,0.243,0.284,0.428,0.08,0.099,69001
1219,"Berkshire County,MA",Yes,3,5,127884,0.089,0.299,0.279,0.334,0.113,0.159,58375
1220,"Bristol County,MA",Yes,1,0,557216,0.151,0.299,0.27,0.28,0.108,0.143,66005
1221,"Dukes County,MA",No,7,5,17176,0.045,0.243,0.271,0.442,0.077,0.117,70224
1222,"Essex County,MA",Yes,1,0,774013,0.107,0.252,0.247,0.394,0.107,0.133,76373
1223,"Franklin County,MA",No,4,0,70897,0.069,0.28,0.279,0.372,0.106,0.145,58992
1224,"Hampden County,MA",Yes,2,0,467675,0.147,0.295,0.287,0.272,0.167,0.258,52682
1225,"Hampshire County,MA",Yes,2,4,160551,0.056,0.236,0.243,0.465,0.111,0.094,74456
1226,"Middlesex County,MA",Yes,1,0,1578439,0.069,0.196,0.184,0.552,0.073,0.08,100374
1227,"Nantucket County,MA",No,7,5,10909,0.047,0.184,0.252,0.517,0.059,0.056,97525
1228,"Norfolk County,MA",Yes,1,0,693093,0.061,0.195,0.214,0.53,0.065,0.059,100184
1229,"Plymouth County,MA",Yes,1,0,509459,0.071,0.279,0.283,0.367,0.062,0.073,89678
1230,"Suffolk County,MA",Yes,1,0,779155,0.145,0.224,0.183,0.448,0.175,0.241,68743
1231,"Worcester County,MA",Yes,2,0,817858,0.096,0.281,0.263,0.359,0.09,0.108,71767
1232,"Alcona County,MI",No,9,5,10458,0.114,0.392,0.337,0.157,0.195,0.316,39862
1233,"Alger County,MI",No,7,4,9268,0.108,0.443,0.275,0.174,0.126,0.185,47441
1234,"Allegan County,MI",No,4,3,114563,0.093,0.378,0.301,0.227,0.107,0.136,62247
1235,"Alpena County,MI",No,7,0,28778,0.084,0.335,0.407,0.175,0.153,0.226,42792
1236,"Antrim County,MI",No,9,5,23238,0.085,0.32,0.313,0.282,0.106,0.187,56456
1237,"Arenac County,MI",No,8,5,15281,0.126,0.423,0.334,0.118,0.159,0.241,42540
1238,"Baraga County,MI",No,9,4,8568,0.112,0.434,0.309,0.145,0.154,0.21,43435
1239,"Barry County,MI",Yes,2,3,59936,0.073,0.378,0.347,0.201,0.085,0.108,64121
1240,"Bay County,MI",Yes,3,0,105202,0.104,0.347,0.36,0.189,0.156,0.248,50576
1241,"Benzie County,MI",No,9,5,17551,0.065,0.318,0.324,0.293,0.103,0.157,51905
1242,"Berrien County,MI",Yes,3,3,155008,0.104,0.289,0.33,0.277,0.153,0.211,51509
1243,"Branch County,MI",No,6,0,43836,0.109,0.413,0.336,0.142,0.145,0.212,50477
1244,"Calhoun County,MI",Yes,3,3,134642,0.089,0.364,0.335,0.212,0.173,0.276,48413
1245,"Cass County,MI",Yes,2,0,51613,0.121,0.332,0.356,0.191,0.112,0.173,55978
1246,"Charlevoix County,MI",No,7,3,26161,0.064,0.295,0.33,0.31,0.106,0.16,54491
1247,"Cheboygan County,MI",No,7,5,25599,0.094,0.379,0.321,0.205,0.134,0.259,48589
1248,"Chippewa County,MI",No,7,4,37953,0.102,0.35,0.338,0.21,0.171,0.224,47380
1249,"Clare County,MI",No,6,5,30659,0.153,0.382,0.344,0.121,0.206,0.324,39394
1250,"Clinton County,MI",Yes,2,0,77444,0.058,0.27,0.357,0.314,0.075,0.086,70967
1251,"Crawford County,MI",No,7,4,13875,0.11,0.338,0.365,0.188,0.136,0.261,46930
1252,"Delta County,MI",No,5,3,36332,0.061,0.333,0.391,0.215,0.124,0.174,49292
1253,"Dickinson County,MI",No,7,0,25670,0.052,0.338,0.345,0.265,0.108,0.151,52348
1254,"Eaton County,MI",Yes,2,0,108901,0.061,0.28,0.391,0.268,0.093,0.122,66716
1255,"Emmet County,MI",No,7,5,32962,0.062,0.245,0.356,0.337,0.083,0.114,58891
1256,"Genesee County,MI",Yes,2,0,412034,0.096,0.319,0.376,0.209,0.188,0.289,48370
1257,"Gladwin County,MI",No,6,5,25357,0.133,0.396,0.333,0.138,0.156,0.268,44635
1258,"Gogebic County,MI",No,7,5,15585,0.067,0.376,0.359,0.198,0.175,0.268,39934
1259,"Grand Traverse County,MI",No,5,5,90941,0.048,0.244,0.357,0.351,0.095,0.115,64591
1260,"Gratiot County,MI",No,6,0,41302,0.094,0.404,0.361,0.14,0.162,0.208,48988
1261,"Hillsdale County,MI",No,6,3,45966,0.117,0.385,0.328,0.17,0.135,0.2,50388
1262,"Houghton County,MI",No,5,4,36293,0.072,0.337,0.259,0.332,0.19,0.155,42282
1263,"Huron County,MI",No,7,0,31820,0.111,0.422,0.313,0.155,0.126,0.184,45817
1264,"Ingham County,MI",Yes,2,4,287841,0.073,0.217,0.325,0.385,0.181,0.191,52837
1265,"Ionia County,MI",No,4,0,64156,0.099,0.396,0.344,0.161,0.099,0.124,61667
1266,"Iosco County,MI",No,7,5,25363,0.111,0.378,0.349,0.163,0.151,0.275,41256
1267,"Iron County,MI",No,7,5,11309,0.08,0.438,0.294,0.188,0.142,0.247,40959
1268,"Isabella County,MI",No,4,4,70662,0.084,0.315,0.31,0.292,0.234,0.168,47056
1269,"Jackson County,MI",Yes,3,0,159054,0.094,0.33,0.363,0.214,0.137,0.199,52047
1270,"Kalamazoo County,MI",Yes,2,0,259656,0.064,0.22,0.335,0.381,0.144,0.165,55881
1271,"Kalkaska County,MI",No,7,2,17400,0.133,0.414,0.335,0.119,0.141,0.218,46068
1272,"Kent County,MI",Yes,2,0,636268,0.097,0.244,0.307,0.352,0.113,0.146,61675
1273,"Keweenaw County,MI",No,9,5,2127,0.039,0.328,0.328,0.304,0.12,0.186,51641
1274,"Lake County,MI",No,9,5,11725,0.17,0.426,0.291,0.113,0.223,0.364,36044
1275,"Lapeer County,MI",Yes,1,0,88182,0.093,0.357,0.372,0.178,0.101,0.139,65209
1276,"Leelanau County,MI",No,9,5,21634,0.048,0.218,0.306,0.428,0.07,0.106,67349
1277,"Lenawee County,MI",No,4,3,98682,0.092,0.371,0.328,0.209,0.104,0.14,55762
1278,"Livingston County,MI",Yes,1,0,187211,0.046,0.259,0.347,0.348,0.05,0.055,84048
1279,"Luce County,MI",No,7,4,6417,0.12,0.385,0.332,0.163,0.207,0.268,43196
1280,"Mackinac County,MI",No,7,5,10867,0.098,0.343,0.341,0.218,0.134,0.208,46645
1281,"Macomb County,MI",Yes,1,3,863594,0.103,0.297,0.354,0.245,0.11,0.16,62191
1282,"Manistee County,MI",No,7,5,24481,0.094,0.361,0.345,0.2,0.131,0.219,47401
1283,"Marquette County,MI",No,5,5,66929,0.047,0.315,0.323,0.315,0.141,0.148,54093
1284,"Mason County,MI",No,7,5,28841,0.076,0.335,0.357,0.232,0.121,0.186,51083
1285,"Mecosta County,MI",No,6,4,43133,0.105,0.362,0.314,0.219,0.184,0.207,45804
1286,"Menominee County,MI",No,7,3,23356,0.076,0.428,0.329,0.167,0.124,0.173,46486
1287,"Midland County,MI",Yes,3,3,83455,0.057,0.29,0.312,0.34,0.113,0.135,58057
1288,"Missaukee County,MI",No,9,0,14975,0.112,0.42,0.336,0.132,0.129,0.211,48413
1289,"Monroe County,MI",Yes,3,0,150002,0.088,0.361,0.36,0.191,0.1,0.135,62522
1290,"Montcalm County,MI",Yes,2,0,63220,0.121,0.399,0.35,0.13,0.143,0.199,50396
1291,"Montmorency County,MI",No,9,5,9346,0.132,0.431,0.309,0.128,0.182,0.322,40650
1292,"Muskegon County,MI",Yes,3,3,172894,0.092,0.345,0.373,0.191,0.157,0.219,49960
1293,"Newaygo County,MI",No,6,5,48182,0.132,0.403,0.306,0.159,0.156,0.23,48860
1294,"Oakland County,MI",Yes,1,0,1242262,0.061,0.188,0.287,0.464,0.082,0.096,80319
1295,"Oceana County,MI",No,6,5,26421,0.141,0.354,0.317,0.188,0.155,0.233,50374
1296,"Ogemaw County,MI",No,9,5,21022,0.145,0.39,0.345,0.121,0.159,0.266,41201
1297,"Ontonagon County,MI",No,9,5,6106,0.074,0.407,0.344,0.175,0.141,0.25,40798
1298,"Osceola County,MI",No,9,3,23288,0.118,0.443,0.301,0.138,0.176,0.252,45607
1299,"Oscoda County,MI",No,9,4,8324,0.167,0.376,0.35,0.107,0.171,0.282,38927
1300,"Otsego County,MI",No,7,5,24342,0.079,0.339,0.34,0.242,0.114,0.163,51292
1301,"Ottawa County,MI",Yes,2,3,280436,0.074,0.286,0.306,0.335,0.068,0.057,70420
1302,"Presque Isle County,MI",No,7,5,12886,0.109,0.394,0.324,0.173,0.142,0.232,45502
1303,"Roscommon County,MI",No,7,5,23951,0.101,0.407,0.343,0.149,0.171,0.333,38613
1304,"Saginaw County,MI",Yes,3,0,193997,0.105,0.336,0.348,0.211,0.17,0.239,48805
1305,"St. Clair County,MI",Yes,1,0,160036,0.095,0.344,0.378,0.183,0.138,0.196,56557
1306,"St. Joseph County,MI",No,4,3,60922,0.129,0.382,0.332,0.157,0.136,0.179,52689
1307,"Sanilac County,MI",No,6,0,41678,0.121,0.415,0.322,0.142,0.159,0.22,46184
1308,"Schoolcraft County,MI",No,7,5,8127,0.099,0.443,0.3,0.158,0.132,0.22,44887
1309,"Shiawassee County,MI",No,4,0,68842,0.076,0.363,0.39,0.172,0.108,0.153,54149
1310,"Tuscola County,MI",No,6,0,53682,0.107,0.417,0.34,0.136,0.127,0.178,51113
1311,"Van Buren County,MI",Yes,2,0,75434,0.128,0.319,0.344,0.209,0.153,0.232,57363
1312,"Washtenaw County,MI",Yes,2,4,362097,0.048,0.149,0.251,0.552,0.15,0.126,72267
1313,"Wayne County,MI",Yes,1,0,1771551,0.141,0.3,0.325,0.233,0.217,0.324,46440
1314,"Wexford County,MI",No,7,3,33039,0.105,0.368,0.348,0.179,0.131,0.197,46396
1315,"Aitkin County,MN",No,8,5,15887,0.09,0.377,0.358,0.174,0.137,0.201,44016
1316,"Anoka County,MN",Yes,1,3,344512,0.061,0.279,0.363,0.297,0.056,0.074,82284
1317,"Becker County,MN",No,6,5,33566,0.074,0.32,0.362,0.245,0.111,0.158,59440
1318,"Beltrami County,MN",No,7,5,45817,0.087,0.281,0.352,0.281,0.184,0.236,47073
1319,"Benton County,MN",Yes,3,3,39557,0.076,0.311,0.388,0.226,0.102,0.12,61341
1320,"Big Stone County,MN",No,9,1,5057,0.098,0.435,0.317,0.15,0.113,0.154,51058
1321,"Blue Earth County,MN",Yes,3,0,65939,0.059,0.267,0.338,0.336,0.151,0.109,58132
1322,"Brown County,MN",No,6,0,25329,0.074,0.376,0.346,0.204,0.084,0.104,60626
1323,"Carlton County,MN",Yes,2,0,35507,0.059,0.342,0.375,0.225,0.101,0.11,60412
1324,"Carver County,MN",Yes,1,3,98849,0.036,0.19,0.293,0.481,0.038,0.037,104248
1325,"Cass County,MN",No,9,5,28947,0.083,0.332,0.361,0.224,0.129,0.203,48651
1326,"Chippewa County,MN",No,7,1,12076,0.093,0.359,0.357,0.191,0.088,0.13,53540
1327,"Chisago County,MN",Yes,1,0,54614,0.057,0.339,0.4,0.205,0.064,0.074,82814
1328,"Clay County,MN",Yes,3,0,62207,0.051,0.254,0.36,0.335,0.118,0.132,65914
1329,"Clearwater County,MN",No,8,0,8795,0.143,0.35,0.346,0.161,0.128,0.178,51475
1330,"Cook County,MN",No,9,5,5306,0.034,0.229,0.313,0.424,0.096,0.136,54465
1331,"Cottonwood County,MN",No,7,3,11415,0.096,0.354,0.338,0.212,0.104,0.161,51788
1332,"Crow Wing County,MN",No,4,5,63607,0.063,0.303,0.391,0.243,0.126,0.166,53481
1333,"Dakota County,MN",Yes,1,0,414759,0.051,0.206,0.324,0.418,0.063,0.079,86403
1334,"Dodge County,MN",Yes,3,0,20480,0.052,0.347,0.358,0.244,0.061,0.073,75955
1335,"Douglas County,MN",No,6,5,37001,0.05,0.296,0.4,0.254,0.088,0.095,60979
1336,"Faribault County,MN",No,6,1,14001,0.084,0.382,0.355,0.178,0.117,0.176,52560
1337,"Fillmore County,MN",Yes,3,0,20886,0.087,0.34,0.361,0.211,0.099,0.145,58761
1338,"Freeborn County,MN",No,7,0,30671,0.101,0.373,0.358,0.167,0.099,0.132,52010
1339,"Goodhue County,MN",No,4,0,46182,0.057,0.329,0.364,0.25,0.071,0.079,67039
1340,"Grant County,MN",No,9,1,5940,0.064,0.337,0.405,0.194,0.099,0.144,54917
1341,"Hennepin County,MN",Yes,1,0,1221134,0.068,0.167,0.273,0.492,0.103,0.116,76067
1342,"Houston County,MN",Yes,3,0,18726,0.054,0.336,0.371,0.24,0.085,0.092,59613
1343,"Hubbard County,MN",No,7,5,20777,0.071,0.308,0.349,0.272,0.12,0.189,55687
1344,"Isanti County,MN",Yes,1,0,38772,0.083,0.338,0.402,0.177,0.076,0.094,73468
1345,"Itasca County,MN",No,6,5,45160,0.064,0.302,0.406,0.227,0.118,0.162,53143
1346,"Jackson County,MN",No,7,1,10077,0.069,0.342,0.369,0.22,0.088,0.121,57786
1347,"Kanabec County,MN",No,6,0,16053,0.096,0.402,0.356,0.146,0.113,0.174,56950
1348,"Kandiyohi County,MN",No,4,0,42621,0.115,0.258,0.393,0.234,0.115,0.179,60579
1349,"Kittson County,MN",No,9,1,4377,0.06,0.381,0.32,0.239,0.1,0.138,54438
1350,"Koochiching County,MN",No,6,3,12750,0.077,0.36,0.387,0.176,0.149,0.216,46281
1351,"Lac qui Parle County,MN",No,9,1,6855,0.073,0.368,0.368,0.191,0.095,0.118,52445
1352,"Lake County,MN",No,6,2,10603,0.04,0.315,0.347,0.298,0.086,0.116,61015
1353,"Lake of the Woods County,MN",No,9,5,3841,0.084,0.39,0.333,0.193,0.104,0.14,52058
1354,"Le Sueur County,MN",Yes,1,3,27973,0.072,0.349,0.355,0.224,0.078,0.087,67269
1355,"Lincoln County,MN",No,9,1,5734,0.087,0.383,0.347,0.184,0.101,0.118,51305
1356,"Lyon County,MN",No,7,0,25824,0.08,0.331,0.335,0.254,0.121,0.141,57690
1357,"McLeod County,MN",No,6,3,35947,0.07,0.364,0.387,0.179,0.071,0.091,61959
1358,"Mahnomen County,MN",No,8,0,5482,0.131,0.379,0.368,0.122,0.209,0.297,43162
1359,"Marshall County,MN",No,8,1,9396,0.114,0.367,0.328,0.19,0.082,0.097,58105
1360,"Martin County,MN",No,7,0,20110,0.073,0.381,0.345,0.201,0.137,0.194,50821
1361,"Meeker County,MN",No,6,0,23120,0.074,0.363,0.376,0.188,0.075,0.095,66557
1362,"Mille Lacs County,MN",Yes,1,0,25784,0.102,0.381,0.364,0.153,0.124,0.165,53289
1363,"Morrison County,MN",No,6,0,32991,0.099,0.384,0.346,0.171,0.101,0.119,57471
1364,"Mower County,MN",No,4,3,39593,0.131,0.316,0.337,0.217,0.116,0.134,53387
1365,"Murray County,MN",No,9,1,8407,0.096,0.375,0.341,0.189,0.082,0.115,59938
1366,"Nicollet County,MN",Yes,3,3,33599,0.058,0.267,0.35,0.326,0.087,0.09,66209
1367,"Nobles County,MN",No,7,3,21686,0.222,0.325,0.299,0.153,0.108,0.143,55766
1368,"Norman County,MN",No,8,1,6608,0.087,0.383,0.346,0.184,0.109,0.168,48799
1369,"Olmsted County,MN",Yes,3,0,151677,0.056,0.198,0.306,0.44,0.071,0.083,76001
1370,"Otter Tail County,MN",No,6,5,57835,0.077,0.293,0.378,0.251,0.103,0.14,53778
1371,"Pennington County,MN",No,6,0,14139,0.075,0.338,0.387,0.201,0.092,0.11,57494
1372,"Pine County,MN",No,6,5,29227,0.104,0.398,0.352,0.145,0.12,0.157,50387
1373,"Pipestone County,MN",No,6,1,9290,0.124,0.346,0.317,0.214,0.104,0.15,55378
1374,"Polk County,MN",Yes,3,0,31556,0.081,0.323,0.355,0.241,0.12,0.161,60180
1375,"Pope County,MN",No,8,1,10984,0.065,0.326,0.39,0.219,0.084,0.1,60975
1376,"Ramsey County,MN",Yes,1,0,535554,0.099,0.209,0.273,0.419,0.146,0.209,62937
1377,"Red Lake County,MN",No,8,1,4017,0.066,0.384,0.381,0.169,0.107,0.126,54412
1378,"Redwood County,MN",No,7,1,15454,0.092,0.384,0.339,0.186,0.094,0.144,56760
1379,"Renville County,MN",No,8,1,14895,0.108,0.363,0.385,0.144,0.105,0.154,59787
1380,"Rice County,MN",No,4,0,65515,0.095,0.31,0.319,0.275,0.096,0.116,67024
1381,"Rock County,MN",No,6,1,9459,0.082,0.335,0.353,0.23,0.089,0.12,63503
1382,"Roseau County,MN",No,7,3,15491,0.073,0.349,0.385,0.193,0.085,0.117,60239
1383,"St. Louis County,MN",Yes,2,5,200101,0.058,0.28,0.375,0.287,0.147,0.145,53833
1384,"Scott County,MN",Yes,1,0,141072,0.052,0.226,0.328,0.393,0.052,0.061,101427
1385,"Sherburne County,MN",Yes,1,0,92409,0.055,0.278,0.393,0.274,0.065,0.069,81850
1386,"Sibley County,MN",Yes,1,1,14960,0.091,0.392,0.35,0.167,0.071,0.103,66209
1387,"Stearns County,MN",Yes,3,0,155966,0.08,0.279,0.363,0.278,0.124,0.138,60843
1388,"Steele County,MN",No,5,3,36638,0.084,0.343,0.323,0.25,0.096,0.122,65323
1389,"Stevens County,MN",No,7,1,9786,0.068,0.292,0.347,0.293,0.112,0.09,61929
1390,"Swift County,MN",No,7,1,9465,0.103,0.335,0.383,0.18,0.102,0.138,51552
1391,"Todd County,MN",No,6,3,24508,0.13,0.364,0.351,0.155,0.124,0.166,58113
1392,"Traverse County,MN",No,9,1,3372,0.08,0.346,0.404,0.17,0.131,0.22,49773
1393,"Wabasha County,MN",Yes,3,3,21530,0.078,0.345,0.357,0.219,0.074,0.083,63633
1394,"Wadena County,MN",No,7,0,13669,0.096,0.372,0.396,0.136,0.144,0.182,46312
